Setup title	pulsedAmplitudeSweep_DCIV
test date	19.09.2024
test time	11:09:21
Device ID	LBE247_ID294YR
N	4
Measurement Data
index, pulse amplitude (V), R_low (ohm), R_high (ohm)
  105, -1.700,68395242.427,77358067.286
  106, -1.800,67819139.918,76740670.253
  107, -1.900,67868850.234,76601351.248
  108, -2.000,67678230.620,76469553.647
  109, -2.100,68118962.957,76842687.650
  110, -2.200,68458452.565,77358665.718
  111, -2.300,68828335.249,77569288.767
  112, -2.400,69112798.999,77837972.476
  113, -2.500,69303431.213,77935033.356
  114,  0.000,70066282.703,78597814.981
  115,  0.100,70148363.789,78676968.104
  116,  0.200,70201055.824,78677587.116
  117,  0.300,70364558.779,78939059.046
  118,  0.400,70743371.346,79467883.055
  119,  0.500,71384720.814,80328382.427
  120,  0.600,72543671.290,81760132.124
  121,  0.700,73856880.138,83432061.273
  122,  0.800,76039266.677,86102237.797
  123,  0.900,79796359.690,90585453.788
  124,  1.000,85623036.022,97541943.036
  125,  1.100,93208806.368,106582537.517
  126,  1.200,102002305.252,116806055.226
  127,  1.300,111719360.965,128358170.639
  128,  1.400,123163326.888,141625005.311
  129,  1.500,134694647.235,155705032.387
  130,  1.600,147516558.734,171370794.989
  131,  1.700,166400425.985,194261514.851
  132,  1.800,200292426.943,234824468.710
  133,  1.900,253877986.240,299976001.920
  134,  2.000,316545851.667,376067090.369
  135,  2.100,424772746.581,513874614.594
  136,  2.200,531152068.837,647920176.234
  137,  2.300,655007532.587,804117079.447
  138,  2.400,754660025.658,924898261.191
  139,  2.500,837310558.486,1039392994.491
  140,  2.600,888099467.140,1101806963.420
  141,  2.700,954927425.516,1178272652.292
  142,  2.800,993443274.389,1227596366.315
  143,  2.900,1023017902.813,1266464032.421
  144,  3.000,1060670343.657,1315443304.394
  145,  0.000,1097333479.644,1353546291.283
  146, -0.100,1101685578.936,1350074254.084
  147, -0.200,1099263493.459,1348799568.384
  148, -0.300,1085894233.902,1336898395.722
  149, -0.400,1031672340.865,1271617497.457
  150, -0.500,833472245.374,1033057851.240
  151, -0.600,459579943.931,554538900.904
  152, -0.700,185883971.225,216006048.169
  153, -0.800,104319886.500,119572885.652
  154, -0.900,83594566.353,95334337.522
  155, -1.000,76641272.858,87322516.984
  156, -1.100,73445705.262,83460610.765
  157, -1.200,71397462.534,81029397.465
  158, -1.300,69970682.284,79298368.040
  159, -1.400,68652556.278,77817983.736
  160, -1.500,67839383.476,76781326.781
  161, -1.600,67082128.650,75793175.582
  162, -1.700,66404589.885,74951843.441
  163, -1.800,66120511.244,74665870.231
  164, -1.900,66061542.933,74541754.564
  165, -2.000,66093416.435,74390924.307
  166, -2.100,66651114.740,74995125.317
  167, -2.200,67459996.222,75785133.988
  168, -2.300,68170508.075,76738314.673
  169, -2.400,69013588.776,77547032.275
  170, -2.500,69287104.977,78122558.670
  171,  0.000,69905138.727,78547808.123
  172,  0.100,69952572.156,78619442.588
  173,  0.200,70022126.992,78572494.912
  174,  0.300,70251359.364,78982078.966
  175,  0.400,70713856.380,79568420.885
  176,  0.500,71452559.073,80527616.946
  177,  0.600,72331684.171,81686666.285
  178,  0.700,73889077.717,83593168.766
  179,  0.800,76072816.900,86113359.627
  180,  0.900,80057641.502,90867787.369
  181,  1.000,86005229.118,97942233.671
  182,  1.100,94079572.502,107596298.687
  183,  1.200,104443005.452,119749006.083
  184,  1.300,113821323.287,130860934.085
  185,  1.400,125043765.318,144579706.792
  186,  1.500,138052901.872,159849102.447
  187,  1.600,154197249.121,179002953.549
  188,  1.700,174386160.714,203931805.204
  189,  1.800,210070793.858,245657994.939
  190,  1.900,262536098.714,311119407.629
  191,  2.000,345530562.178,415938773.812
  192,  2.100,466766243.465,557693380.180
  193,  2.200,584419379.347,709823963.657
  194,  2.300,684556407.448,834097923.096
  195,  2.400,768226165.783,947149081.265
  196,  2.500,829944393.726,1016363451.570
  197,  2.600,890947968.639,1099142668.718
  198,  2.700,934492103.542,1153269519.087
  199,  2.800,972668028.402,1200912693.647
  200,  2.900,1007759750.076,1245485116.453
  201,  3.000,1031353135.314,1273885350.318
  202,  0.000,1062360565.176,1297016861.219
  203, -0.100,1059883412.825,1298364061.283
  204, -0.200,1062247716.167,1299376299.376
  205, -0.300,1044604617.152,1285842870.001
  206, -0.400,995421063.110,1220405174.518
  207, -0.500,848896434.635,1046462955.211
  208, -0.600,453720508.167,547165681.768
  209, -0.700,174237276.323,201824493.421
  210, -0.800,99804383.409,114264820.147
  211, -0.900,80742182.138,92008170.326
  212, -1.000,74927694.775,85065840.961
  213, -1.100,71904683.152,81479670.822
  214, -1.200,69885108.881,79236791.227
  215, -1.300,68346159.629,77495950.837
  216, -1.400,67379088.226,76343453.931
  217, -1.500,66699126.908,75480812.777
  218, -1.600,65899161.104,74460718.248
  219, -1.700,65391959.405,73800193.357
  220, -1.800,65303990.074,73624148.721
  221, -1.900,65068582.286,73296587.311
  222, -2.000,65358195.591,73728369.939
  223, -2.100,65793369.344,74100969.982
  224, -2.200,66886947.681,75084657.952
  225, -2.300,67761695.669,76162622.431
  226, -2.400,68610634.648,77156921.747
  227, -2.500,69135256.215,77435341.490
